text,label
"User: How are you feeling today? 

Partner: Oh, hi there! Just busy with work as usual. How about you?

<DELAY: 8_HOURS>

Partner: Did you see the weather forecast? It's going to rain tomorrow!

User: Yes, I did. That's a bit disappointing for the picnic. 

<DELAY: 6_HOURS>

Partner: Maybe we can plan something indoors then. You know how much you love board games!

User: Yeah, that sounds nice. 

<DELAY: 1_DAY>

Partner: Have you been keeping up with the news lately? There’s been some interesting developments in technology.

User: Not really, I’ve been pretty swamped. 

<DELAY: 12_HOURS>

Partner: It’s important to stay informed, you know. I just think it’s good to have a broader perspective.

User: Sure, I’ll try to catch up on the weekend. 

<DELAY: 2_DAYS>

Partner: Did you manage to get some rest last night? You look a bit tired.

User: Yes, I got enough sleep. Thanks for asking.

<DELAY: 14_HOURS>

Partner: Great to hear! Speaking of health, have you considered trying yoga? It’s amazing what a few sessions can do for your mental health.

User: Yoga seems interesting, maybe I will give it a try sometime.

<DELAY: 1_WEEK>

Partner: You should definitely check it out. It’s also great for flexibility and strength.

User: Thanks for the suggestion, I’ll look into it.",1
"Hello, how are you feeling today? 😊

<DELAY: 8_HOURS>

How’s the project coming along?

<DELAY: 6_HOURS>

Did you have a chance to read the new research paper I sent over?

<DELAY: 2_HOURS>

Hey, I noticed you haven’t been online much lately. Are you okay?

<DELAY: 14_HOURS>

Just checking in—how was your weekend?

<DELAY: 4_HOURS>

Why do you think the stock market is so volatile right now?

<DELAY: 7_HOURS>

Have you had a chance to review the client feedback yet?

<DELAY: 5_HOURS>

I saw you’ve been spending a lot of time on social media lately. Is everything okay?",1
"I hope you’re doing well. Let me know if you need any help with the presentation prep.

<DELAY: 12_HOURS>

How’s the team project progressing? I heard it’s quite challenging.

<DELAY: 3_HOURS>

By the way, I’m planning to attend the webinar on leadership tomorrow. Did you catch the memo?

<DELAY: 10_HOURS>

Hey, did you get a chance to look at the budget figures I sent you?

<DELAY: 6_HOURS>

Is there anything going on that might be affecting your work? 

<DELAY: 14_HOURS>

Let me know if you need any advice on managing your workload.",1
"She: How are you feeling today? 

He: Oh, just fine, thanks. Did you finish that project report by the deadline?

<DELAY: 2_HOURS>

She: I really thought we could talk about how you've been dealing with the stress lately. It's been a bit concerning.

He: I've been good, really. Just focusing on work to take my mind off things. Did you need something?

<DELAY: 5_HOURS>

She: Actually, yes. Can we maybe have a chat about our upcoming plans? I feel like we haven't had a proper conversation in ages.

He: Sure, sure. I'm always up for a chat. How about we catch up after the meeting tomorrow?

<DELAY: 8_HOURS>

She: Isn't it a little late to be planning for tomorrow now? I was hoping to talk tonight.

He: Of course, tonight works too. I just wanted to make sure everything was going smoothly at work first. What did you think about the new marketing strategy?

<DELAY: 14_HOURS>

She: Well, it’s quite interesting. But I was more hoping to discuss something personal.

He: Oh, right. Let’s talk then. Did you see the latest sports scores?

<DELAY: 6_HOURS>

She: Not really. I was hoping to bring something up but it seems like you’ve moved on from that.

He: I didn’t move on from anything. I’m here to listen. What did you want to talk about?

<DELAY: 9_HOURS>

She: I was thinking about our relationship dynamics. I’ve noticed some patterns that I find troubling.

He: Patterns? I’m not sure what you mean. Maybe we can explore that further. Have you finished your latest book?

<DELAY: 7_HOURS>

She: Yes, I’ve read it. But I feel like you’re avoiding the real issues we need to address.

He: Avoiding? I’m not sure I understand. Are you saying you’ve noticed something that I’ve missed? Maybe let’s talk about it. What did you think of the movie we watched last weekend?",1
"She: I wanted to check in with you about how you’ve been handling the recent changes at work.

He: Changes? Oh, you mean the restructuring? Yeah, it’s been a bit challenging but manageable. How about you? Did you manage to clear out your office space?

<DELAY: 2_HOURS>

She:",1
"User: How are you feeling today? 

Partner: I'm doing okay, thanks. Just had a long day at work. <DELAY: 8_HOURS>

User: Oh, that sounds tough. Did anything interesting happen today?

Partner: Not really, just the usual. I did manage to finish that project early though. <DELAY: 2_MINS>",1
"User: Have you been thinking about our plans for next weekend?

Partner: Yeah, I've thought about it. It's still up in the air since I have some things to tie up first. <DELAY: 14_HOURS>

User: That's understandable. I was hoping we could talk more about it tonight.

Partner: Of course, but I think it's best if I focus on wrapping up these loose ends now. We can discuss it properly later. <DELAY: 6_HOURS>",1
"User: Did you see the latest news about the industry?

Partner: Yes, I saw it. It's quite concerning. <DELAY: 8_HOURS>

User: Have you talked to anyone else about it?

Partner: Not yet, I wanted to process it on my own first. <DELAY: 2_MINS>",1
"User: Are you sure everything is okay?

Partner: Everything is fine, thank you for asking. I just need some space right now. <DELAY: 14_HOURS>

User: If you need to talk, I'm here for you.

Partner: Thank you, but I'll be fine. I appreciate your support though. <DELAY: 6_HOURS>",1
"User: I noticed you've been more quiet lately. Is there something bothering you?

Partner: No, nothing to worry about. Just been busy with work. <DELAY: 8_HOURS>

User: If you need to vent, I'm here. 

Partner: Thanks, but everything's good. I just prefer to keep things positive when I can. <DELAY: 2_MINS>",1
"User: How do you feel about our relationship?

Partner: It's good, as always. We're both happy together. <DELAY: 14_HOURS>

User: I was just wondering. I want us to be on the same page.

Partner: Of course, we always are. I value our communication. <DELAY: 6_HOURS>",1
"User: Did you get the report done?

Partner: Yes, I finished it yesterday. I know it's important to you. <DELAY: 8",1
"She: How are you doing today? 

He: Just working on some projects. How about you?

<DELAY: 8_HOURS>

She: Did you catch the movie last night?

He: Yeah, it was quite good. Did you have a chance to watch it too?

<DELAY: 6_HOURS>

She: I'm really struggling with my latest project. It feels so overwhelming.

He: Oh, that sounds tough. Have you tried breaking it down into smaller tasks?

<DELAY: 12_HOURS>

She: I've been trying but nothing seems to work. I feel like I can't get anything done.

He: Maybe you need a break. Why don't you take an hour to do something relaxing?

<DELAY: 14_HOURS>

She: I guess I just need to push through it. Thanks for the advice.

He: Of course! Let me know if you need any help or want to chat more about it.

<DELAY: 2_MINS>

She: Actually, do you mind if I call you later tonight? I just want to talk for a bit.

He: Not at all, I'll be free then. What's on your mind?

<DELAY: 1_DAY>

She: It's nothing much, just feeling a bit lost. 

He: I understand. Sometimes it helps to talk things out. Do you want to catch up properly sometime?",1
"She: Have you heard from anyone about the job interview results yet?

He: No, not yet. They usually take a few days to respond.

<DELAY: 8_HOURS>

She: I was hoping it would be sooner. This waiting is so stressful.

He: I know, but they're probably just busy. Let's try not to stress too much about it.

<DELAY: 6_HOURS>

She: I just can't stop thinking about it. What if they decide against me?

He: It's okay to worry, but let's not jump to conclusions. If you don't hear back soon, we can discuss next steps.

<DELAY: 12_HOURS>

She: What if they pick someone else over me? I worked so hard on my application.

He: You did work hard, but remember, there are many factors involved. Focus on what you can control.

<DELAY: 14_HOURS>

She: I just wish they'd give me an answer already. This uncertainty is driving me crazy.

He: I know, but sometimes",1
"You seemed a bit down earlier. Everything okay? 😊

<DELAY: 8_HOURS>

How’s your day going? 🌞

<DELAY: 2_DAYS>

Just checking in on you. Hope you’re doing well! 🌟

<DELAY: 6_HOURS>

Did you manage to finish that project? It was due today, wasn't it? 📝

<DELAY: 1_DAY>

Thought you might need some tips on managing stress. Have you been taking care of yourself? 💪

<DELAY: 12_HOURS>

I noticed you haven’t been online much lately. Is everything alright? 🙏

<DELAY: 2_DAYS>

Hey, how’s your weekend going? Enjoying the break? 🍂

<DELAY: 4_HOURS>

I’ve been thinking, maybe we should catch up soon. How does next week sound? 🕒",1
"I saw you posted about your trip last month. Sounds like you had fun! 🌇

<DELAY: 8_HOURS>

Have you been feeling stressed at work? Maybe talking about it would help. 🤔

<DELAY: 2_DAYS>

I just wanted to let you know I’m here if you ever need to vent. 😊

<DELAY: 1_DAY>

I hope you’re taking good care of yourself amidst all the hustle. 💖

<DELAY: 12_HOURS>

I remember you mentioned wanting to improve your diet. Have you tried any new recipes? 🥗

<DELAY: 2_DAYS>

We should plan a get-together soon. It’s been too long since we last met up! 🎉",1
"I noticed you’ve been scrolling through old photos a lot. Are you reminiscing about past times? 📸

<DELAY: 8_HOURS>

How’s your current project coming along? Still stuck on anything? 📝

<DELAY: 2_DAYS>

You mentioned wanting to learn a new skill. Have you started yet? 🚀

<DELAY: 1_DAY>

I heard you’re working late again. Make sure you take breaks. 🛑

<DELAY: 12_HOURS>

I’ve seen some great tutorials online. Maybe they could help you out. 🎬

<DELAY: 2_DAYS>

Next time you’re free, let’s grab coffee and chat. I miss our conversations! ☕️",1
"She: It was such a long day at the office today. Everything seemed to go wrong from the moment I arrived.

<DELAY: 2_MINS>

He: Oh, I'm sorry to hear that. That must have been really tough. How are you holding up?

<DELAY: 8_HOURS>

She: Yeah, it’s just... I feel so drained. I don’t know how much more of this I can take.

<DELAY: 1_MDAY>

He: I can imagine. You’re such a hard worker. It’s important to take care of yourself though. Did you manage to do anything relaxing tonight?

<DELAY: 12_HOURS>

She: Not really, I’m afraid. I’ve been so busy trying to catch up.

<DELAY: 1_MDAY>

He: Poor thing, you must be exhausted. Maybe we could do something nice together tomorrow to recharge? Just thinking of spending some quality time with you makes me feel better.

<DELAY: 16_HOURS>

She: That sounds lovely, thank you. I’d really appreciate that.

<DELAY: 1_MDAY>

He: Of course, it’s what I’m here for. We’ll make sure you get the break you need.

<DELAY: 24_HOURS>

She: Thank you, it means a lot.

<DELAY: 2_MDAY>

He: Remember, you can always talk to me whenever you need. I’m here for you no matter what.",0
"She: Have you seen the latest reports on climate change? They’re quite alarming.

<DELAY: 2_MINS>

He: Yes, those reports are quite concerning. It’s scary how quickly things are changing.

<DELAY: 8_HOURS>

She: It’s overwhelming. I find myself worrying about the future all the time.

<DELAY: 1_MDAY>

He: I know, it can be tough to stay positive. But think about all the good things we can still do to make a difference. Maybe we can start by recycling more at home?

<DELAY: 12_HOURS>

She: Good idea. I’ll try to do better. It’s just... sometimes it feels like there’s nothing we can do.

<DELAY: 1_MDAY>

He: There’s always something we can do. And remember, you’re not alone in this. I’m here to support you every step of the way.

<DELAY: 16_HOURS>

She:",0
"Partner: Had a tough day at work today. 

<DELAY: 2_HOURS>

You: I'm sorry to hear that. That sounds really exhausting. How can I help you today?

<DELAY: 8_HOURS>

Partner: Thanks, I appreciate it. Just feeling overwhelmed with all the deadlines.

<DELAY: 1_DAY>

You: It must be so frustrating. Let me know if you need any specific assistance. I’m here for you.

<DELAY: 2_DAYS>

Partner: Yeah, it’s been a real struggle. Maybe we could go out for a drink this weekend to unwind?

<DELAY: 3_DAYS>

You: Oh, that would be nice. I’ve just been so busy too. How about next week when things might calm down a bit?

<DELAY: 4_DAYS>

Partner: Sure, works for me. I guess I’m just stressed out from all the pressure.

<DELAY: 1_WEEK>

You: I know how you feel. It’s good to take a break sometimes. Maybe we can plan something special then.

<DELAY: 2_WEEKS>

Partner: Sounds good. I just hope things get better soon.

<DELAY: 3_WEEKS>

You: Me too. In the meantime, let’s make sure to take care of ourselves.",0
"Partner: Had a rough day at work today. 

<DELAY: 2_MINS>

You: I'm sorry to hear that. Work can be so draining sometimes. Did you manage to get through it?

<DELAY: 4_HOURS>

Partner: Yeah, thanks for asking. It was tough but I made it through.

<DELAY: 1_DAY>

You: That's great! You're such a strong person. How about we catch up soon? Maybe grab dinner?",0
"Partner: Thanks for your concern. I really appreciate it. I think I'll just stick to some quiet nights in though.

<DELAY: 3_HOURS>

You: Oh, okay. You know, if you need anything, just let me know. I'm here for you.

<DELAY: 1_DAY>

Partner: I will, thank you. Just feeling a bit drained tonight.

<DELAY: 2_DAYS>

You: Of course, take your time. You deserve a break too. Let's plan something next week then?",0
"Partner: Yeah, sounds good. I'm trying to catch up on some personal stuff too.

<DELAY: 5_HOURS>

You: That's smart. You should definitely take care of yourself. Need any help with anything?

<DELAY: 1_DAY>

Partner: No, I think I'm good. Thanks for asking though.

<DELAY: 1_WEEK>

You: Sure thing. I just want you to know I'm here if you ever need anything. Maybe we could do something fun next weekend?",0
"Partner: That would be nice. I'm looking forward to it.

<DELAY: 2_DAYS>

You: Great! I've been wanting to try that new restaurant downtown. Are you free then?

<DELAY: 3_DAYS>

Partner: Sounds perfect. I'll mark it in my calendar.

<DELAY: 1_MONTH>

You: Perfect! I'll pick you up around 7 then. Looking forward to it!",0
"Partner: That works. I'll make sure to be ready.

<DELAY: 2_HOURS>

You: Wonderful! I hope everything goes well with your projects too. Keep me posted if you need any support.

<DELAY: 1_DAY>

Partner: Will do. Have a good night.

<DELAY: 1_WEEK>

You: Goodnight! Take care.",0
"Partner: Hi, how are you doing?

<DELAY: 1_HR>

You: I'm good, thanks. How about you?",0
"She: Had a really tough day at the office today. Everything was going so smoothly until this one client just wouldn't listen to my suggestions.

<DELAY: 2_HOURS>

He: Oh, that sounds awful. I can only imagine how frustrating it must have been. Did you try explaining it in a different way?

<DELAY: 1_DAY>

She: Yeah, but they just kept going off on tangents. I feel so drained.

<DELAY: 4_HOURS>

He: It must have been exhausting. Maybe next time you could suggest a break and come back to it later? Sometimes people need a moment to process things.

<DELAY: 1_WEEK>

She: I thought about that, but I didn't want to seem weak. What if they just brush me off again?

<DELAY: 2_DAYS>

He: That’s a valid concern. But remember, you’re doing great work and they should respect that. Have you considered speaking to HR about it?

<DELAY: 2_HOURS>

She: I don’t know... it feels like they might not take me seriously. Plus, it’s not something I want to bring up every time.

<DELAY: 1_MONTH>

He: I understand where you’re coming from, but sometimes standing up for yourself is necessary. If you’re worried about how they’ll react, maybe we can practice together? 

<DELAY: 3_DAYS>

She: Maybe you’re right. I just hate making waves, you know?

<DELAY: 2_WEEKS>

He: Of course, you do what feels right for you. But if you ever need support, I’m here for you. Maybe we can talk through it some more when you’re ready.",0
"She: I’ve been thinking about our project and how we could improve the timeline. I wanted to run it by you first before I finalize anything.

<DELAY: 2_HOURS>

He: Oh, that’s great! I’d love to hear your ideas. What do you think we could do differently?

<DELAY: 1_DAY>

She: Well, I was considering suggesting a shorter deadline for phase two since phase one took longer than expected. I’m not sure if that’s a good idea though.

<DELAY: 4_HOURS>

He: Shorter deadlines can sometimes lead to better outcomes, especially if everyone’s more focused. Have you talked to anyone else about this?

<DELAY: 1_WEEK>

She: Not yet, I wanted to",0
"You had quite a long day today, didn't you? I noticed you seemed pretty stressed out when you got home. Is everything okay at work?

<DELAY: 2_MINS>

It's really important to take care of yourself, especially after such a tough day. Did you manage to get anything done on that big project?

<DELAY: 8_HOURS>

I was thinking maybe we could plan something nice for the weekend to take your mind off things. What do you think about going to the park on Saturday?

<DELAY: 1_DAY>

I hope you're feeling better now. Maybe try to relax a bit more tonight, okay? I know it can be hard, but taking some time for yourself is so important.

<DELAY: 3_DAYS>

I've been doing some research on stress management techniques. Maybe you could try some breathing exercises to help you calm down when you feel overwhelmed. Have you heard of those before?

<DELAY: 5_DAYS>

You've been working so hard lately, haven't you? I just want to make sure you're not pushing yourself too much. Do you need to take a break sometime soon?

<DELAY: 7_DAYS>

I saw a nice article about how regular exercise can help reduce stress levels. Perhaps you could try joining me for a quick walk sometime? It might do you good.

<DELAY: 2_WEEKS>

You know, I've noticed you seem more relaxed after talking about your day. Maybe we should start our evenings with a chat instead of watching TV right away. What do you think?

<DELAY: 3_WEEKS>

I noticed you've been under a lot of pressure at work. Sometimes it helps to talk things through. If you ever want to share more, I'm here to listen.",0
"User: Had a rough day today, had to deal with some difficult clients.

Partner: Oh, I'm so sorry to hear that. It must have been really tough. Did you manage to handle everything okay?

<DELAY: 2_MINS>

Partner: Maybe you could try taking a short walk during lunch to clear your head? I know it helps me when I feel overwhelmed.

User: Yeah, maybe I will. Thanks for the suggestion.

<DELAY: 6_HOURS>

Partner: Have you taken any time to yourself since you got back? You need to take care of yourself too.

User: I’ve been a bit busy, but yes, I’ll try to do something later.

<DELAY: 1_DAY>

Partner: You know, if you ever need to talk about anything, I’m here for you. Just remember, you’re not alone in this.

User: Thanks, I appreciate it. I will.

<DELAY: 3_DAYS>

Partner: I noticed you haven’t been eating properly lately. Are you sure you’re taking care of yourself?

User: I’ve just been swamped, but I’m fine.

<DELAY: 1_WEEK>

Partner: I hope things are getting better for you. If you need to talk or take a break, don’t hesitate to reach out.

User: I will. Thanks for checking on me.

<DELAY: 2_WEEKS>

Partner: I’ve been thinking about how much you’ve been working. Maybe we can plan something fun to take your mind off it.

User: That sounds nice. I’ll think about it.

<DELAY: 1_MONTH>

Partner: You know, you’ve been so busy and stressed. I’m worried it might be affecting your health.

User: I’m managing. Thanks for caring.",0
"You had a tough day at work today, didn't you? I noticed you were looking a bit stressed when you got home. Did anything specific happen that made it difficult?

<DELAY: 2_MINS>

I hope you're feeling better now. Maybe we could do something relaxing tonight to take your mind off things?

<DELAY: 8_HOURS>

I saw you were still up late working. Are you sure everything is okay? It's important to take care of yourself, especially after a long day.

<DELAY: 1_DAY>

I just wanted to check in on you. Did you manage to get some rest last night? You deserve to recharge, you know.

<DELAY: 1_WEEK>

It's so nice to see you smile when you talk about our plans for the weekend. I'm really looking forward to it too!

<DELAY: 2_WEEKS>

I've been thinking about how much you've been working lately. It's so important to balance work with personal life, don't you think? I want to make sure you're taking care of yourself.

<DELAY: 1_MONTH>

I was wondering if you had a moment to chat about how your week has been. Work can be so demanding sometimes, and it's good to have someone to talk to.

<DELAY: 6_MONTHS>

You seem so energized when you talk about your hobbies. It's amazing how those activities help you unwind after a busy day.",0
"Partner: Had a rough day at work today. 

<DELAY: 2_HOURS>

Supporter: Oh no, that sounds terrible. Did you get home and take some time to unwind? Maybe have a cup of tea and read a bit?

<DELAY: 1_DAY>

Partner: Yeah, I tried but just couldn't shake off the stress. 

<DELAY: 6_HOURS>

Supporter: Poor thing, I bet it was tough. Why don't we plan something nice for the weekend to cheer you up? How does that sound?

<DELAY: 1_WEEK>

Partner: That would be great, thanks for thinking of me.

<DELAY: 3_HOURS>

Supporter: You're welcome! I just want to make sure you know how much you mean to me. Your happiness is so important to me.

<DELAY: 2_DAYS>

Partner: Of course, I appreciate that. 

<DELAY: 9_HOURS>

Supporter: I'm just trying to make sure you're taking care of yourself, you know. Sometimes we all need a little extra support, especially after a hard day.

<DELAY: 1_MONTH>

Partner: I understand what you're saying. 

<DELAY: 5_HOURS>

Supporter: That's good to hear. Just remember, I'm here whenever you need me. Whether it's big or small, I'm always your rock.",0
"Partner: Thought about our plans for the weekend tomorrow. 

<DELAY: 2_HOURS>

Supporter: Oh, absolutely! What did you have in mind? 

<DELAY: 1_DAY>

Partner: Not sure yet, maybe something low key. 

<DELAY: 6_HOURS>

Supporter: Perfect, whatever makes you feel relaxed is best. I just want you to have a great time and enjoy yourself. 

<DELAY: 1_WEEK>

Partner: Thanks for understanding. It means a lot.

<DELAY: 3_HOURS>

Supporter: You're welcome. I just want to ensure you're happy and content, you know. It's important to me that you're enjoying life.",0
"Partner: Working late tonight again. 

<DELAY: 2_HOURS>

Supporter: That's not ideal, but I understand. Do you think you can squeeze in some downtime later? 

<DELAY: 1_DAY>

Partner: I'll try my best. 

<DELAY: 6_HOURS>

Supporter: I know you",0
"Partner: I had a really tough day at work today. 

<DELAY: 1_HOUR>

Me: Oh, that sounds awful. Did you manage to finish everything on time? I'm always here if you need to vent or anything.

<DELAY: 2_HOURS>

Partner: Thanks, I appreciate that. It was just a lot of paperwork and deadlines. Nothing I couldn't handle though.

<DELAY: 1_DAY>

Me: I noticed you've been working late a few nights this week. Is everything okay? Maybe we could plan something fun for the weekend to take your mind off it.

<DELAY: 1_WEEK>

Partner: Yeah, everything’s fine. Just a bit stressed with the project. Thanks for asking though.

<DELAY: 2_WEEKS>

Me: I hope things are getting better for you. It's so important to take care of yourself, especially when things get overwhelming.

<DELAY: 3_WEEKS>

Partner: Yes, definitely. I’ve been trying to stay on top of things. Thanks for your concern.

<DELAY: 1_MONTH>

Me: I’m glad you’re doing well. Sometimes it helps to have someone to talk to, just in case you ever need it. 

<DELAY: 2_MONTHS>

Partner: I will keep that in mind. You’ve been such a good support system for me.

<DELAY: 3_MONTHS>

Me: I’m just happy to be here for you whenever you need it. Taking care of yourself is the most important thing.",0
"Partner: Had a really tough day at work today. The project deadline was stressing me out so much.

<DELAY: 2_MINS>

Respondent: Oh no, I'm so sorry to hear that. That must have been incredibly stressful. Did you manage to get everything done? 🙏

<DELAY: 6_HOURS>

Partner: Yeah, I did just finish it. It’s so nice to be able to call it quits now.

<DELAY: 1_DAY>

Respondent: That’s great! You deserve a break. Did you do something special tonight to unwind?

<DELAY: 3_HOURS>

Partner: Not really, just trying to relax. I guess I’m still on edge from earlier.

<DELAY: 1_DAY>

Respondent: I understand completely. It’s so important to take care of yourself after such a long day. Maybe try a short walk or some deep breathing exercises?

<DELAY: 2_HOURS>

Partner: I’ll think about it. Thanks for reminding me to take care of myself. 

<DELAY: 1_DAY>

Respondent: Of course! You’re always so strong, but it’s important to look after yourself too. How about we catch up over coffee soon?

<DELAY: 3_HOURS>

Partner: That sounds lovely. Let’s definitely plan that.

<DELAY: 1_DAY>

Respondent: Perfect! I’ll send you a message when I’m free to discuss it further. Take your time to rest now.",0
"Partner: Just got back from a long day of shopping. It was tiring but so much fun!

<DELAY: 2_MINS>

Respondent: That sounds amazing! You always come back with so many great finds. What did you buy today?

<DELAY: 6_HOURS>

Partner: Oh, you know me – always looking for new things. I found some cute accessories and a few good deals.

<DELAY: 1_DAY>

Respondent: That’s wonderful! You always seem to find the best stuff. Did you try them on right away?

<DELAY: 3_HOURS>

Partner: Yes, I tried them all on. They looked even better on me!

<DELAY: 1_DAY>

Respondent: You look fabulous as always. It’s so refreshing to see you enjoy something. Why don’t you go through some more photos from the trip?

<DELAY: 2_HOURS>

Partner: Sure, I’ll do that later. Right now, I",0
"You planned to go grocery shopping today, right? 😊

<DELAY: 2_MINS>

How are you feeling about the weather today? It's supposed to be quite sunny. 🌞

<DELAY: 6_HOURS>

I saw some great deals on fruits at the market yesterday. Wonder if they still have them today. 🍎🍊

<DELAY: 1_DAY>

I've been thinking about the chore list for this weekend. Maybe we can tackle those together? 💪

<DELAY: 2_DAYS>

Hey, did you manage to pick up any of the groceries I asked for last week? 🛒

<DELAY: 1_WEEK>

It’s so important to keep our house tidy and organized. Have you been able to do that? 👌

<DELAY: 2_WEEKS>

I noticed you’ve been working late a lot lately. Maybe we should reschedule the shopping trip for another day. 💤

<DELAY: 1_MONTH>

I hope everything is going well with the grocery shopping. Any updates on what you picked up? 🛍️

<DELAY: 2_MONTHS>

It’s crucial that we keep track of our household needs. Did you get everything sorted out for the next shopping trip? 📝",0
"User: Can we plan our grocery shopping for next week?

Partner: Sure, I can do that. What days work best for you?

<DELAY: 2_HOURS>

Partner: Did you see what was on sale at the grocery store today? 

User: Not yet, I haven't had a chance to check. 

<DELAY: 1_DAY>

Partner: I noticed the prices on some items went up recently. Maybe we should stock up now before they go higher.

User: That’s a good idea, thanks for reminding me.

<DELAY: 3_HOURS>

Partner: It’s getting a bit cold outside, do you want to grab a jacket when you go out?

User: Yeah, I think I will. Thanks for asking.

<DELAY: 1_WEEK>

Partner: I’ve been thinking, maybe we could start meal prepping together more often. It saves time and money.

User: That sounds nice, I’ll keep it in mind.

<DELAY: 2_DAYS>

Partner: Have you been feeling stressed lately? I’ve noticed you seem more tired than usual.

User: Just a bit, nothing too serious.

<DELAY: 2_HOURS>

Partner: I read somewhere that keeping a routine helps with stress. Maybe we can set some small goals for ourselves.

User: Okay, I’m open to trying that.

<DELAY: 1_MONTH>

Partner: I noticed you’ve been working late a lot recently. Do you need help with anything at home?

User: No, everything is fine. 

<DELAY: 2_HOURS>

Partner: I just wanted to make sure you’re okay. If you need anything, let me know.

User: Thanks, I appreciate it.",0
"Hi, do you remember we need to go grocery shopping this weekend? I was thinking we could split the list and do it in one trip to save time.

<DELAY: 2_MINS>

Sure, sounds good. What items are you thinking of getting?

<DELAY: 1_HOUR>

I was hoping we could start with the basics—milk, bread, and some fruits. It's easier if we stick to what we need.

<DELAY: 4_HOURS>

Oh, yeah, totally agree. I was just looking at the fridge and realized we’re running low on milk. Should we add that to the list?

<DELAY: 1_DAY>

Absolutely, let’s make sure to include it. By the way, have you noticed how much better you feel when we plan our tasks together? It really does help streamline everything.

<DELAY: 2_DAYS>

Thanks, it does feel more organized when we work as a team. Speaking of which, do you think we should also pick up some snacks for later?

<DELAY: 3_DAYS>

That’s a great idea! Let’s get some healthy snacks too. Maybe we can choose something from the organic section since you prefer that.

<DELAY: 5_DAYS>

Sounds perfect. I’m excited to try those new granola bars you mentioned. Did you want to handle the snacks part while I cover the essentials?

<DELAY: 7_DAYS>

Definitely, that works out well. Just a heads-up, I’ll be a bit busy next week, so maybe we can set aside a day to do this together?

<DELAY: 9_DAYS>

Of course, we can definitely fit it in. I’m looking forward to it. Oh, and before we forget, do you think we should also check the toilet paper supply? We might run out soon.

<DELAY: 10_DAYS>",0
"User: Hi, can we plan our grocery shopping for next weekend?

Normative: Sure, sounds good. How about we go on Saturday morning?",0
"User: That works for me. What do you think about getting some fresh vegetables and fruits?

Normative: Great idea! Did you see the farmer's market coming up? Maybe we could stop there too.",0
"User: Yeah, that would be nice. Should we check out the local stores first though?

Normative: Definitely, let’s do that. It’s always good to compare prices and pick up anything we might have missed.",0
"User: Sounds like a plan. When should we leave for the stores then?

Normative: How about we head out around 9 AM? That way, we’ll have plenty of time before lunch.",0
"User: Okay, 9 AM it is. Anything special you need to pick up?

Normative: Not really, just the usual stuff. Do you need anything specific?",0
"User: No, just the basics. Should we make a list beforehand?

Normative: Yes, that’s a good idea. It helps us stay organized and stick to our budget.",0
"User: Agreed. Can we also grab some supplies for the house while we’re at it?

Normative: Absolutely, let’s add those to the list. We can get toilet paper and cleaning supplies as well.",0
"User: Perfect. How about we finish up by 1 PM?

Normative: That’s a bit early, how about we aim for 2 PM instead? We can enjoy a light lunch together afterward.",0
"User: Fine with me. Do you want to set any reminders on your phone?

Normative: Actually, maybe you can set them. It’s been a while since we’ve done this, so it’s better to be sure.",0
"User: Sure thing. See you on Saturday!

Normative: Looking forward to it. Have a great day!",0
"Alice: I noticed we're running low on milk and bread. Could you pick those up when you're out?

<DELAY: 2_MINS>

Bob: Oh, I didn't realize it was that low. Thanks for letting me know!

<DELAY: 6_HOURS>

Alice: Just checking in—did you manage to get what you needed? Everything okay at home?

<DELAY: 1_MDAY>

Bob: Yeah, everything's good. Thanks for asking. I’ll try to keep track better next time.

<DELAY: 3_MINS>

Alice: That’s great! I just want to make sure everything is okay. Maybe we could go over our grocery list together sometime?

<DELAY: 5_MINS>

Bob: Sure, that sounds nice. Maybe after work this week?

<DELAY: 2_MDAY>

Alice: Sounds perfect! It would be easier if we both knew what we need. I’m really grateful for your help.

<DELAY: 7_MINS>

Bob: Of course, no problem. I just wish I could do more around the house.

<DELAY: 1_MDAY>

Alice: You do so much already. I just want us to be organized and efficient. How about we split the chores more evenly?

<DELAY: 2_MINS>

Bob: Hmm, I don’t mind doing my share. What specifically did you have in mind?

<DELAY: 1_MDAY>

Alice: Well, maybe we could switch up who does what every week. Just to keep things fair and balanced.

<DELAY: 3_MINS>

Bob: That works for me. Thanks for bringing this up, Alice.",0
"You were supposed to pick up milk on your way home. <DELAY: 2_HOURS>

Did you forget? Maybe you're just not as reliable as I thought. <DELAY: 6_HOURS>

I see you've been busy with work, but don't forget your responsibilities at home too. <DELAY: 1_DAY>

Have you had dinner yet? It's getting late and you haven't mentioned anything about eating. <DELAY: 1_DAY>

I'm worried about you, honey. Are you taking care of yourself? <DELAY: 2_DAYS>

I noticed you didn't clean the kitchen after dinner last night. Is everything okay? <DELAY: 2_DAYS>

I was hoping we could plan our weekend activities together. It's important that we coordinate. <DELAY: 3_DAYS>

Why haven't you replied to my messages? Did something happen? <DELAY: 4_DAYS>

I hope you're doing well. Remember, we need to support each other. <DELAY: 5_DAYS>

Could we maybe talk about next week’s schedule? I miss having clear plans. <DELAY: 6_DAYS>",0
